User-ID,ISBN,Book-Rating
78328,0345313860,8
78328,0345337662,8
78328,0345351525,8
78345,0440241073,0
78365,0060502258,0
78368,0385720106,0
78371,0316096199,0
78381,0440241073,6
78432,0316601950,8
78434,0345417623,0
78438,0385720106,0
78440,0385504209,8
78447,059035342X,10
78448,006101351X,10
78448,0316666343,9
78448,0375727345,0
78448,0385484518,10
78448,0440224764,9
78448,0452282152,0
78448,059035342X,0
78448,067976402X,8
78481,0316284955,0
78496,0345353145,0
78496,0440225701,0
78518,0316776963,0
78518,0375727345,10
78535,0345337662,6
78540,0345370775,7
78545,0440220602,6
78553,0345313860,0
78553,0345337662,0
78553,0345351525,0
78553,043935806X,10
78553,0440224675,0
78553,0804106304,0
78553,0971880107,0
78564,0345342968,5
78564,0671003755,0
78573,0060930535,6
78579,0786868716,10
78589,067976402X,1
78598,0060976845,0
78634,0375726403,8
78637,0971880107,8
78682,0345353145,6
78682,0439064872,0
78740,080410753X,0
78754,0440234743,8
78755,0971880107,0
78770,0385335482,9
78774,0316769487,0
78777,014028009X,0
78777,0440222656,0
78777,044651652X,10
78777,0671003755,0
78777,080410753X,9
78777,0971880107,0
78778,0312291639,9
78783,0060928336,0
78783,0060930535,0
78783,0060934417,0
78783,0060938455,0
78783,0060976845,0
78783,0061009059,0
78783,006101351X,0
78783,0140293248,7
78783,0142000205,0
78783,0142001740,0
78783,0316096199,0
78783,0316284955,0
78783,0316601950,0
78783,0316666343,10
78783,0345337662,0
78783,0345361792,0
78783,0345370775,0
78783,0345443284,8
78783,0375706771,0
78783,0375707972,0
78783,0375726403,0
78783,0375727345,0
78783,0380731851,0
78783,0385265700,0
78783,0385335482,8
78783,0385504209,0
78783,0385720106,9
78783,0440206154,0
78783,0440211727,0
78783,0440214041,0
78783,0440220602,0
78783,0440221471,0
78783,0440222656,9
78783,0440226430,0
78783,044651652X,0
78783,0446605239,0
78783,0446606812,0
78783,0446608955,0
78783,0446672211,0
78783,0449212602,0
78783,0452282829,0
78783,0553572997,0
78783,0671021001,0
78783,0671027360,0
78783,067976402X,0
78783,068484477X,0
78783,0684872153,9
78783,0743237188,0
78783,080410753X,0
78783,0842329129,0
78783,1400034779,0
78797,0971880107,0
78801,0440206154,0
78834,0060392452,0
78834,0060928336,0
78834,0060976845,0
78834,006101351X,0
78834,014028009X,7
78834,0140293248,0
78834,0142000205,0
78834,0142001740,0
78834,0312195516,0
78834,0316096199,0
78834,0316769487,10
78834,0316776963,10
78834,0345342968,0
78834,0375700757,0
78834,0380789035,0
78834,0385492081,0
78834,0385720106,0
78834,0439064872,0
78834,043935806X,10
78834,0440226430,0
78834,0440234743,0
78834,0446364193,0
78834,0446606812,0
78834,0446610038,0
78834,0446672211,0
78834,0553572997,0
78834,059035342X,0
78834,0671021001,0
78834,0671027360,0
78834,067976402X,0
78834,0679781587,0
78834,0684872153,0
78834,0786868716,0
78834,0842329129,0
78834,0971880107,0
78834,1400034779,0
78841,0316601950,7
78841,0375706771,6
78841,0385720106,0
78841,0671003755,0
78841,1400034779,0
78844,0971880107,0
78846,0312195516,8
78846,0385265700,0
78846,0440220602,5
78846,044023722X,0
78846,0452282152,9
78847,0446605239,5
78867,0142001740,0
78867,0385504209,8
78895,0316284955,10
78921,0439064872,0
78935,0375726403,6
78941,0440224675,0
78941,059035342X,0
78941,0971880107,0
78973,0380731851,0
78973,0385504209,0
78973,0385722206,0
78973,043935806X,0
78973,0440234743,7
78973,0671027360,0
78973,0743418174,9
78973,0971880107,0
78975,0385265700,8
78991,0971880107,0
79009,0345337662,10
79009,0345351525,10
79009,0375700757,0
79009,0440220602,0
79041,0440225701,0
79099,0060502258,0
79099,0439064872,0
79099,059035342X,0
79110,0380731851,0
79110,0380789035,8
79110,0671021001,10
79115,0440236673,0
79115,0743418174,8
79146,0375707972,6
79182,0440221471,7
79186,0060928336,0
79186,0060930535,0
79186,0316096199,0
79186,0316666343,0
79186,0345417623,0
79186,0385492081,0
79186,044021145X,0
79186,0440222656,0
79186,0440224764,0
79186,0440234743,0
79186,0440236673,0
79186,044023722X,0
79186,0446310786,0
79186,0446610038,0
79186,0452282152,0
79186,0743237188,0
79186,0971880107,0
79215,0316769487,10
79268,0345443284,5
79285,0060987103,10
79323,0743418174,0
79366,0440241073,5
79366,0971880107,0
79422,0156027321,3
79430,0312195516,10
79441,0060392452,9
79444,067976402X,9
79475,0440220602,0
79491,0671003755,0
79495,0743418174,7
79506,0345353145,0
79506,0385504209,10
79513,0312278586,6
79525,0385335482,7
79563,006101351X,0
79650,0385504209,5
79704,0440220602,5
79719,0440211727,0
79724,0440224764,5
79736,0060502258,9
79736,0142001740,7
79738,0971880107,3
79740,0385504209,7
79740,0440234743,7
79740,0671021001,7
79747,0316096199,5
79754,0671021001,0
79815,0316776963,0
79815,0804106304,10
79820,0345361792,0
79821,0385492081,9
79821,0971880107,1
79854,0345370775,9
79854,0440211727,7
79921,0385504209,4
79923,0440206154,8
79923,0440220602,0
79941,0385720106,7
79942,0060502258,0
79942,0140293248,0
79942,0316284955,0
79942,0385335482,0
79942,0452282152,0
79942,0804106304,0
79942,0971880107,0
79957,0440226430,0
79958,0142001740,0
79958,044023722X,9
79977,0060928336,0
79977,0060976845,0
79977,0142000205,0
79977,0312291639,0
79977,0375706771,0
79977,0385335482,0
79977,0446672211,9
79977,0743237188,0
79980,0142001740,0
80028,0553572997,0
80036,0060502258,0
80036,0060976845,6
80036,0312195516,8
80036,0671027360,9
80071,0316776963,8
80075,0385504209,8
80075,0971880107,0
80084,0312195516,9
80105,0385484518,9
80105,044021145X,0
80121,0671021001,7
80201,0345342968,10
80202,0345378490,0
80203,0060392452,8
80203,0060502258,0
80203,0060976845,0
80203,0345361792,10
80203,0440226430,0
80203,0671003755,0
80203,067976402X,0
80203,0804106304,10
80214,0842329129,10
80223,0060392452,0
80234,0345339681,9
80234,0679781587,0
80249,0440226430,0
80266,0316666343,0
80266,0380731851,0
80266,0971880107,0
80276,0060976845,7
80323,068484477X,8
80327,0375726403,8
80328,0385720106,0
80328,0385722206,0
80328,0679781587,0
80357,0440226430,0
80371,0156027321,0
80371,0380731851,9
80371,0385335482,7
80375,0345417623,7
80453,0345370775,0
80497,0312195516,8
80510,0345342968,8
80516,0385720106,7
80516,0452282152,9
80516,0671003755,8
80516,0671027360,10
80538,0060502258,0
80538,0060934417,0
80538,0060976845,7
80538,014028009X,0
80538,0156027321,8
80538,0312278586,0
80538,0312305060,8
80538,0316096199,0
80538,0316666343,8
80538,0345313860,0
80538,0345337662,9
80538,0345351525,0
80538,0345417623,8
80538,0385504209,0
80538,0385722206,8
80538,0440206154,0
80538,0446310786,0
80538,0452282152,8
80538,0671021001,0
80538,0671027360,0
80538,067976402X,0
80538,0679781587,0
80547,0060502258,10
80555,0060938455,0
80555,0316666343,0
80555,0345337662,8
80555,044651652X,0
80555,0553572997,6
80555,0971880107,6
80621,0345361792,7
80621,0446606812,0
80640,0446364193,8
80642,006101351X,0
80642,0440220602,0
80642,0440225701,0
80642,0446608955,0
80661,0316601950,7
80661,0385722206,10
80664,0316666343,0
80669,0316601950,5
80683,0312195516,0
80683,0316666343,0
80683,0316769487,0
80683,0316776963,10
80683,0345378490,0
80683,0385492081,0
80683,044021145X,0
80683,0440214041,0
80683,044022165X,0
80683,0440224675,0
80683,044651652X,0
80683,0446605239,0
80683,0446608955,0
80683,0452282829,0
80683,0671510053,0
80683,067976402X,10
80683,0804106304,10
80684,0375727345,0
80684,0440211727,0
80684,0440220602,0
80684,0446310786,10
80684,0446672211,0
80684,0671021001,3
80690,0449212602,0
80690,0743418174,7
80692,0345378490,0
80692,0553572997,0
80767,0142000205,0
80767,0142001740,7
80767,0316666343,7
80767,0375726403,0
80767,0385722206,8
80776,044023722X,0
80810,0156027321,8
80810,0316284955,0
80810,0345353145,0
80810,0345370775,7
80810,0440206154,7
80810,0440225701,5
80810,0440234743,0
80810,0446364193,0
80810,0684872153,0
80810,080410753X,0
80820,0060938455,0
80820,0140293248,0
80820,0345361792,0
80820,0971880107,0
80826,0345361792,10
80837,0440241073,0
80841,006101351X,10
80844,0440214041,9
80908,0971880107,0
80929,0060928336,0
80929,0140293248,3
80929,0440222656,0
80929,0743237188,0
80945,0316666343,9
80945,0345353145,7
80945,0385504209,0
80945,044021145X,0
80945,0440213525,9
80945,0671027360,0
80945,0971880107,0
80996,0345417623,0
81011,0452282152,7
81020,0452282152,7
81045,0142001740,0
81045,0156027321,0
81045,0345337662,0
81045,0345342968,0
81045,0345361792,0
81045,0385504209,0
81045,0439064872,0
81045,0440220602,0
81045,0440236673,0
81045,044023722X,0
81045,0446606812,0
81045,0446610038,0
81045,0446672211,0
81045,059035342X,0
81045,0971880107,0
81064,0553572997,8
81064,0971880107,2
81082,0449212602,10
81088,0060392452,0
81088,0060976845,0
81088,0316284955,0
81088,0316776963,0
81088,0345351525,0
81088,0380789035,0
81088,0440234743,0
81088,0452282152,9
81088,067976402X,2
81088,0679781587,9
81088,080410753X,0
81088,0971880107,0
81100,0971880107,0
81103,0061009059,0
81121,0316769487,10
81121,044021145X,7
81121,0440214041,0
81136,0345417623,6
81136,044023722X,9
81138,0446310786,7
81138,0971880107,0
81153,0971880107,2
81154,0440226430,7
81157,0385492081,9
81207,0060928336,0
81207,0316284955,0
81207,0385722206,8
81207,0452282152,0
81207,0671003755,0
81212,0375700757,10
81215,0316666343,5
81216,0142001740,9
81216,0385335482,0
81216,0446605239,0
81216,0446610038,8
81221,0060930535,0
81227,0971880107,0
81263,0060930535,10
81263,0316666343,9
81274,0060987103,9
81274,0316096199,0
81274,043935806X,9
81274,044023722X,0
81274,0449212602,10
81274,0671027360,0
81274,067976402X,0
81298,0316601950,6
81298,0316666343,0
81298,0345353145,0
81298,0345370775,0
81298,0375727345,8
81298,044021145X,0
81298,0440211727,0
81298,0440224764,0
81298,0440234743,0
81298,0440236673,0
81298,044023722X,0
81298,0446605239,0
81298,0446608955,0
81298,0452282152,0
81298,0452282829,0
81298,0684872153,0
81298,080410753X,0
81303,0440213525,9
81311,0385504209,10
81315,080410753X,0
81318,0060928336,9
81318,0060976845,8
81318,0316666343,2
81318,0385504209,10
81318,0671027360,8
81323,0971880107,0
81324,0316666343,10
81324,0440222656,9
81353,0671021001,6
81359,059035342X,9
81368,0060938455,0
81368,0380731851,6
81368,0385504209,8
81368,0440221471,6
81368,059035342X,8
81368,0671027360,0
81368,0786868716,10
81368,0804106304,0
81368,0971880107,0
81370,0385504209,10
81370,043935806X,0
81370,0842329129,0
81399,0971880107,0
81434,0316769487,8
81434,0385492081,10
81434,0449212602,0
81456,0060938455,10
81477,0060928336,0
81484,0345417623,10
81484,0385504209,9
81484,043935806X,10
81484,0671027360,10
81484,0679781587,8
81490,044651652X,4
81491,0312305060,0
81492,0060930535,0
81492,014028009X,0
81492,0312278586,8
81492,0316096199,9
81492,0316601950,0
81492,0316666343,9
81492,0345342968,9
81492,0345378490,0
81492,0345417623,10
81492,0375706771,0
81492,0380789035,8
81492,0439064872,8
81492,0440211727,0
81492,0440222656,0
81492,0440224675,0
81492,0446606812,0
81492,0446608955,0
81492,0446672211,0
81492,0452282829,0
81492,059035342X,9
81492,0671003755,0
81492,067976402X,0
81492,0743418174,10
81492,0786868716,0
81492,0971880107,0
81492,1400034779,0
81576,0452282152,8
81578,0060930535,0
81578,0440211727,10
81578,0440214041,10
81597,0316666343,8
81597,0345337662,8
81597,067976402X,9
81597,0679781587,9
81597,0684872153,10
81609,0156027321,0
81609,0345417623,0
81609,0345443284,0
81609,0971880107,0
81611,0312195516,0
81639,0971880107,8
81646,0345370775,8
81661,0316666343,0
81661,0375725784,9
81674,0446610038,5
81682,0060928336,0
81682,0061009059,0
81682,014028009X,10
81682,0312195516,0
81682,0312278586,0
81682,0345443284,0
81682,0375726403,9
81682,0385265700,0
81682,0385335482,0
81682,0440224675,0
81682,0440226430,0
81682,0446605239,5
81682,0446610038,0
81682,0553279912,7
81682,0679781587,0
81682,0743237188,0
81683,0440226430,0
81709,0684872153,0
81735,0671027360,8
81759,0971880107,0
81769,0060930535,7
81771,0060928336,0
81771,0060934417,0
81771,0060987103,0
81771,0142001740,0
81771,0156027321,10
81771,0312195516,10
81771,0312278586,0
81771,0312305060,8
81771,0345361792,0
81771,0375726403,0
81771,0385504209,0
81771,0385722206,0
81771,0440222656,0
81771,0440226430,0
81771,0671027360,0
81771,0671510053,0
81771,0684872153,8
81771,0743418174,7
81771,0786868716,0
81771,0971880107,0
81781,0385720106,0
81786,0060502258,9
81828,0316666343,0
81845,0375725784,0
81848,0060928336,0
81848,0312291639,0
81848,0316601950,0
81848,0345339681,9
81848,0345353145,0
81848,0345417623,0
81848,0385335482,0
81848,0385484518,0
81848,044021145X,0
81848,0440214041,0
81848,0440220602,7
81848,0440222656,6
81848,0440226430,0
81848,0440236673,0
81848,0440241073,0
81848,0449212602,0
81848,0671021001,0
81848,0671027360,0
81848,0743418174,0
81848,0842329129,7
81848,0971880107,0
81854,044651652X,8
81854,0971880107,0
81855,0671027360,8
81855,0971880107,3
81862,0971880107,0
81865,059035342X,8
81877,0671510053,0
81899,0440221471,0
81899,059035342X,8
81927,0440211727,9
81950,0671510053,9
81950,0971880107,6
81955,0375726403,8
81977,0060392452,6
81977,0060934417,0
81977,0060938455,0
81977,0060987103,0
81977,006101351X,0
81977,0312195516,0
81977,0312291639,0
81977,0316284955,0
81977,0316601950,0
81977,0316666343,7
81977,0385504209,9
81977,0446605239,0
81977,0449212602,0
81977,0452282829,0
81977,059035342X,0
81977,0671027360,0
81977,068484477X,8
81977,1400034779,0
81982,0345339681,8
82001,044021145X,6
82051,0312195516,0
82052,0060938455,0
82082,0060930535,0
82082,0671510053,0
82083,0446606812,0
82102,0440213525,0
82114,0440234743,9
82116,0440220602,6
82122,0345342968,0
82123,0060976845,0
82131,0446364193,0
82144,0440211727,0
82151,043935806X,0
82156,0842329129,8
82164,0061009059,5
82164,0316769487,0
82164,0375707972,5
82164,0440224764,0
82164,0446605239,7
82192,067976402X,0
82192,0971880107,0
82209,0671003755,0
82219,0375707972,0
82234,0804106304,0
82247,0345337662,10
82295,006101351X,0
82317,0385484518,0
82317,0971880107,0
82391,0375726403,0
82398,0971880107,0
82407,0060392452,0
82407,0061009059,0
82407,0316776963,8
82407,0345417623,0
82407,0380731851,0
82407,0380789035,0
82407,0385265700,9
82407,059035342X,9
82407,0671003755,0
82407,067976402X,2
82407,0743418174,7
82414,044651652X,6
82426,0971880107,0
82431,0446672211,5
82431,0671003755,8
82444,0316284955,0
82444,0375706771,5
82445,0061009059,0
82460,0345342968,0
82481,0316284955,5
82481,0842329129,7
82487,0380731851,7
82491,0440213525,9
82491,0440236673,0
82497,0440236673,8
82497,044023722X,7
82497,0440241073,9
82497,0446610038,8
82511,0385335482,0
82511,0446605239,6
82511,0671510053,3
82511,0684872153,9
82511,0971880107,0
82550,0345337662,8
82563,0316666343,10
82578,006101351X,5
82602,0439064872,0
82608,0140293248,5
82612,0060502258,0
82617,0060502258,8
82628,0440241073,0
82635,0375707972,8
82647,0380731851,0
82667,0671510053,0
82673,0345378490,5
82685,0440241073,7
82693,0679781587,7
82699,0440211727,9
82699,0440213525,9
82699,0440220602,9
82785,0446606812,6
82795,0060938455,0
82797,0316666343,10
82808,0345370775,7
82825,0439064872,10
82826,0440220602,8
82831,0060392452,0
82831,0316769487,0
82831,0385335482,0
82831,0385484518,0
82831,043935806X,0
82831,0440211727,0
82831,0440213525,0
82831,0440214041,0
82831,0440220602,0
82831,0440221471,0
82831,0440222656,0
82831,0440224675,0
82831,0449212602,0
82831,0971880107,7
82840,0440226430,9
82859,0380731851,7
82877,068484477X,6
82877,0971880107,0
82888,0316666343,10
82888,044023722X,8
82893,0345337662,0
82893,0345353145,0
82893,0345378490,0
82893,0385484518,0
82893,0385504209,10
82893,0440211727,0
82893,0440221471,0
82893,0440224675,0
82893,0440234743,0
82893,0446364193,0
82893,0671027360,10
82893,0971880107,0
82899,0671027360,9
82901,0060928336,9
82901,0060976845,8
82903,0440224764,7
82903,0452282829,0
82917,0142000205,0
82917,0142001740,8
82917,0345361792,0
82917,0671510053,0
82923,0452282829,5
82926,0345337662,0
82926,0345353145,0
82926,0440225701,0
82942,0385492081,0
82942,0671510053,6
82958,0375727345,7
82968,0804106304,8
83011,0671027360,0
83034,0440234743,0
83034,0553279912,0
83042,0671027360,7
83069,0060934417,0
83069,0156027321,0
83069,0345361792,0
83069,0671027360,0
83092,0345370775,0
83109,0440214041,0
83109,0684872153,0
83109,080410753X,0
83135,0345370775,8
83135,0804106304,8
83156,0440221471,0
83156,0971880107,0
83166,0156027321,8
83166,0312291639,7
83166,0316666343,8
83166,0786868716,9
83175,0971880107,0
83178,0345370775,0
83178,0380731851,7
83186,0345417623,10
83212,0452282152,7
83214,0345417623,0
83214,0440206154,0
83214,0440211727,0
83235,0312291639,7
83235,0345353145,10
83235,044021145X,6
83235,0743418174,8
83239,0060938455,10
83251,0345370775,0
83252,0312291639,5
83252,0312305060,10
83252,0316666343,8
83252,0446310786,0
83279,0316769487,8
83283,068484477X,8
83287,0060392452,0
83287,0385492081,9
83287,0440214041,0
83287,044022165X,0
83287,0446364193,10
83287,0446610038,10
83287,0553279912,10
83287,0743418174,6
83303,0446672211,9
83315,0316666343,8
83323,0375726403,5
83326,0440222656,9
83337,0446605239,8
83349,0440236673,7
83405,0060928336,9
83407,0971880107,0
83431,0345342968,10
83431,0380731851,0
83431,0671027360,10
83437,0440241073,0
83443,0385504209,10
83452,0060976845,0
83467,0440225701,0
83467,0452282152,0
83469,0971880107,5
83490,0971880107,0
83496,0345339681,0
83496,0345353145,0
83496,0804106304,0
83499,0060502258,0
83560,0446672211,8
83561,0142001740,0
83561,0312278586,0
83561,0316769487,0
83561,0671027360,0
83561,0786868716,0
83561,0971880107,0
83572,0375725784,6
83573,044023722X,7
83579,0971880107,8
83584,0142001740,8
83587,0316769487,0
83616,0671021001,8
83637,0060928336,9
83637,0060930535,0
83637,0142000205,0
83637,0316666343,0
83637,0345342968,0
83637,0345443284,0
83637,0385504209,0
83637,0440214041,0
83637,059035342X,0
83637,0671003755,0
83646,0060928336,8
83666,0671003755,0
83666,0743418174,10
83671,0060928336,10
83671,0060976845,9
83671,0060987103,9
83684,0971880107,0
83698,0786868716,0
83703,0385504209,0
83707,0440220602,0
83742,0743418174,8
83743,0786868716,0
83749,0971880107,0
83775,0061009059,5
83828,0060930535,9
83828,0679781587,7
83846,0312195516,0
83880,0971880107,0
83941,0375725784,8
83971,0316284955,8
83971,0316769487,10
83971,067976402X,10
84004,0971880107,0
84018,0440221471,0
84024,0061009059,0
84024,0156027321,0
84024,0312195516,0
84024,0312291639,0
84024,0440222656,0
84024,0440224675,0
84024,0440234743,0
84024,0446364193,0
84024,0446605239,0
84024,0446610038,9
84024,059035342X,0
84024,0671021001,0
84024,0671510053,5
84024,0684872153,0
84024,080410753X,0
84024,0971880107,0
84050,0804106304,8
84054,0671021001,0
84135,0060934417,0
84150,0345417623,5
84164,0345353145,9
84164,0345378490,0
84174,0060392452,10
84174,0452282829,0
84178,0345443284,0
84178,067976402X,7
84191,0440225701,0
84198,0345337662,0
84201,0440214041,0
84226,0375726403,8
84229,0971880107,0
84257,0142001740,9
84269,0671510053,10
84289,0316769487,10
84377,059035342X,8
84427,0142001740,9
84427,0452282152,7
84427,0804106304,9
84429,0440226430,7
84467,044023722X,0
84476,0446605239,0
84476,0971880107,0
84479,043935806X,10
84507,0440221471,7
84523,0060934417,8
84523,0060938455,0
84523,0142001740,0
84523,0316601950,0
84523,0375707972,0
84523,0375725784,5
84523,0684872153,0
84527,0312195516,9
84611,0440234743,8
84615,0375725784,5
84635,0061009059,6
84655,0671003755,5
84667,0671027360,10
84682,0385492081,0
84682,0971880107,6
84696,0316096199,8
84720,014028009X,8
84786,0440211727,0
84880,0971880107,0
84882,0375706771,8
84882,0440225701,6
84882,0440236673,7
84897,0060934417,8
84897,0142001740,5
84897,0316666343,0
84897,0345443284,0
84897,0385722206,7
84897,0743237188,0
84900,0380731851,9
84912,0316666343,8
84912,0440226430,0
84940,0804106304,0
84942,0380789035,8
84951,0345361792,0
85030,0446606812,0
85043,0971880107,0
85058,0385504209,10
85093,0804106304,0
85122,0440211727,8
85122,0440214041,8
85122,0440220602,8
85125,0140293248,8
85155,0316776963,10
85194,0375725784,6
85194,0553572997,5
85204,0060934417,8
85256,0060987103,0
85256,0375700757,10
85256,0452282829,6
85256,0743237188,8
85265,044021145X,8
85273,006101351X,10
85273,0385492081,10
85367,043935806X,10
85367,059035342X,10
85389,0440220602,7
85419,0142001740,0
85419,0971880107,0
85426,0060928336,0
85426,0060930535,0
85426,0060938455,0
85426,0156027321,10
85426,0312195516,0
85426,0312278586,0
85426,0316096199,0
85426,0316666343,0
85426,0316776963,0
85426,0345339681,0
85426,0345342968,10
85426,0345370775,0
85426,0375700757,9
85426,0375707972,9
85426,0385335482,6
85426,0385504209,0
85426,0439064872,0
85426,043935806X,0
85426,0440206154,10
85426,0440213525,0
85426,0440224675,0
85426,0440226430,0
85426,059035342X,10
85426,0679781587,10
85426,068484477X,0
85426,0684872153,0
85431,0316284955,8
85433,0446310786,10
85433,0971880107,0
85451,0440213525,0
85455,0316769487,0
85483,0439064872,0
85486,0312195516,0
85488,0971880107,0
85495,0446608955,9
85501,0316096199,8
85502,014028009X,0
85502,0156027321,0
85502,0385504209,9
85502,0446672211,8
85502,068484477X,9
85523,0440221471,7
85526,0060930535,8
85526,0060934417,0
85526,0060938455,0
85526,0140293248,0
85526,0142001740,0
85526,0312195516,8
85526,0316601950,0
85526,0345342968,0
85526,0345361792,0
85526,0345443284,0
85526,0375707972,0
85526,0375726403,9
85526,0385492081,0
85526,0385720106,8
85526,0385722206,0
85526,044651652X,5
85526,0452282152,7
85526,0671510053,7
85526,0679781587,8
85526,068484477X,0
85526,0684872153,0
85526,0786868716,0
85526,0804106304,0
85526,080410753X,0
85534,0440224675,0
85534,0440234743,7
85534,0446310786,0
85554,0061009059,8
85554,0142000205,8
85616,0312278586,0
85619,0440222656,6
85652,0971880107,0
85653,0375727345,9
85656,0061009059,0
85656,006101351X,0
85656,0316284955,0
85656,0345378490,9
85656,0385504209,0
85656,0440226430,0
85656,0446610038,0
85656,059035342X,0
85656,067976402X,0
85656,0804106304,0
85667,0971880107,7
85701,0156027321,0
85701,0316776963,0
85701,0345353145,5
85701,0345370775,0
85701,0380731851,0
85701,0440206154,0
85701,0440213525,0
85701,0440220602,0
85701,0440222656,0
85701,0440224675,0
85701,044651652X,0
85701,0452282152,0
85701,059035342X,0
85701,0671021001,0
85701,068484477X,0
85701,0743418174,0
85701,0842329129,0
85701,0971880107,0
85708,0446364193,0
85718,0440224764,0
85757,0060392452,7
85757,0060934417,0
85757,0060976845,6
85757,0142001740,0
85757,0312278586,8
85757,0312305060,9
85757,0316666343,0
85757,0316769487,0
85757,0375725784,9
85757,0375727345,0
85757,0385335482,6
85757,0440226430,0
85757,0671027360,5
85757,067976402X,9
85757,0743237188,0
85757,0786868716,0
85769,0440214041,8
85769,0971880107,0
85780,0452282829,5
85805,0316284955,0
85833,044022165X,0
85856,0440206154,10
85865,0345361792,10
85872,0060392452,7
85872,0156027321,0
85872,0375727345,0
85872,059035342X,0
85875,014028009X,0
85892,0385504209,9
85905,0345353145,0
85905,0345378490,0
85905,0440220602,0
85944,0971880107,0
85950,0440220602,5
85950,0440221471,8
85992,0345370775,9
85992,0440214041,0
85993,043935806X,10
85993,0440206154,10
85993,0440224764,10
85993,059035342X,10
85993,0786868716,8
85993,0971880107,0
86033,0971880107,0
86049,0060392452,0
86051,044021145X,9
86051,067976402X,9
86051,0743418174,0
86055,0345342968,9
86073,0316776963,9
86093,0142001740,0
86093,0440226430,0
86093,0446606812,0
86093,059035342X,10
86107,0440224764,0
86107,0440225701,0
86123,0345337662,0
86123,0345378490,0
86123,0385484518,0
86123,0385504209,7
86123,0786868716,7
86123,0971880107,4
86145,0345370775,0
86145,0440206154,0
86145,0446610038,5
86145,0553279912,0
86145,0804106304,6
86147,0971880107,0
86170,0316666343,0
86189,0142001740,6
86189,0156027321,8
86189,0316666343,8
86189,0345351525,0
86189,0375706771,0
86189,0375727345,8
86189,0385504209,3
86189,044021145X,8
86189,067976402X,5
86202,0060502258,6
86202,0060930535,0
86202,0060934417,0
86202,0060987103,0
86202,0140293248,0
86202,0156027321,0
86202,0312278586,8
86202,0316601950,0
86202,0345361792,0
86202,0375700757,0
86202,0380789035,0
86202,0385335482,7
86202,0385504209,7
86202,0385722206,7
86202,0446364193,0
86202,0449212602,9
86202,0452282152,9
86202,0553572997,0
86202,0671027360,0
86202,0743418174,0
86202,0786868716,6
86202,0804106304,0
86202,1400034779,7
86242,0345353145,6
86242,0345370775,0
86242,0345417623,4
86243,0060976845,0
86243,0156027321,9
86243,0316284955,0
86243,0345313860,0
86243,0345351525,0
86243,0440213525,0
86243,0452282152,0
86243,0971880107,6
86276,0060502258,5
86277,059035342X,7
86290,0316769487,8
86303,044021145X,0
86303,0440234743,0
86333,0671510053,4
86365,0316601950,0
86368,0312278586,0
86368,044023722X,2
86392,0060938455,10
86418,0440236673,8
86462,0345370775,0
86462,0971880107,0
86463,0060928336,9
86463,0385484518,0
86465,0440236673,0
86465,044023722X,7
86488,0142001740,0
86489,0060930535,0
86489,0345337662,7
86489,0385265700,8
86489,0440222656,0
86489,0440241073,8
86489,0743418174,0
86493,0345353145,0
86520,0345339681,0
86548,0345339681,0
86548,0971880107,0
86552,0060930535,0
86555,0156027321,0
86641,067976402X,0
86643,0060934417,9
86680,044021145X,0
86680,0440213525,0
86680,0440214041,0
86680,0440220602,0
86680,044023722X,5
86680,0446310786,0
86720,0060502258,6
86728,0380789035,0
86751,044022165X,9
86751,0440241073,9
86764,0679781587,9
86809,0971880107,0
86816,0449212602,10
86819,0060928336,9
86835,0060938455,10
86835,0140293248,0
86835,0312195516,0
86835,0312278586,6
86835,0316666343,10
86835,0345443284,0
86835,0375700757,0
86835,0375706771,10
86835,0380789035,0
86835,0446672211,8
86835,0679781587,0
86841,0671003755,9
86849,043935806X,8
86871,0312305060,0
86882,0671021001,10
86906,0385504209,6
86906,0385720106,7
86906,067976402X,0
86928,0140293248,0
86959,0060938455,0
86959,0156027321,0
86959,0316601950,0
86959,0375707972,0
86959,0380789035,10
86959,0385265700,0
86969,0156027321,8
86969,0440224764,0
86969,0440234743,8
86969,0671027360,10
86975,059035342X,0
86995,0060930535,0
87002,0971880107,0
87024,0971880107,0
87051,0142000205,10
87051,0385265700,10
87051,0971880107,0
87093,0804106304,8
87101,0140293248,8
87114,1400034779,10
87141,006101351X,0
87141,0316284955,0
87141,0316601950,0
87141,0316769487,0
87141,0345337662,0
87141,0345353145,0
87141,0345370775,0
87141,0345378490,7
87141,0345417623,0
87141,0439064872,0
87141,043935806X,0
87141,0440206154,0
87141,044021145X,8
87141,0440211727,8
87141,0440213525,8
87141,0440214041,0
87141,0440220602,8
87141,0440221471,0
87141,044022165X,0
87141,0440224675,0
87141,0440236673,8
87141,044023722X,0
87141,0446364193,0
87141,044651652X,0
87141,0446606812,0
87141,0446610038,0
87141,0553279912,0
87141,059035342X,10
87141,0671021001,0
87141,067976402X,0
87141,0842329129,8
87143,0971880107,0
87147,0312291639,6
87155,0060502258,10
87155,0385484518,0
87155,0446608955,10
87155,0446610038,0
87155,0671003755,0
87155,0671027360,0
87161,0385504209,7
87173,044022165X,0
87173,044023722X,0
87194,0316284955,8
87216,0446310786,9
87257,0345339681,0
87257,0440234743,0
87257,044023722X,0
87301,0060976845,9
87313,0060502258,8
87351,0312195516,0
87351,0345361792,8
87351,0380789035,9
87397,0316666343,0
87397,0380731851,0
87403,0743237188,7
